case_id,target_id,target_kind,die_id,recipe_id,recipe_type,phase_index,phase_name,start_s,end_s,duration_s,serial_required,fpp_lanes_required,fpp_channel,dwr_segments,route_resource,exclusive_resource,power_w,thermal_region,resource_notes
v4_4die_2_5d_interposer,link_die0_die1,interconnect,die0,I_link_die0_die1_serial_extest,I,1,CONFIG_DWR_MODE,4.22893908,4.22894072,1.64e-06,True,0,,dwr_die0;dwr_die1,,,0.0,thermal_die0,
v4_4die_2_5d_interposer,link_die0_die1,interconnect,die0,I_link_die0_die1_serial_extest,I,2,DWR_SHIFT_IN,4.22894072,4.22918648,0.00024576,True,0,,dwr_die0;dwr_die1,interposer_h_die0_die1,interconnect_session_interposer_h_die0_die1,0.25,thermal_die0,
v4_4die_2_5d_interposer,link_die0_die1,interconnect,die0,I_link_die0_die1_serial_extest,I,3,DWR_CAPTURE,4.22918648,4.22918748,1e-06,False,0,,dwr_die0;dwr_die1,interposer_h_die0_die1,interconnect_session_interposer_h_die0_die1,0.25,thermal_die0,
v4_4die_2_5d_interposer,link_die2_die3,interconnect,die2,I_link_die2_die3_serial_extest,I,4,DWR_SHIFT_OUT,4.22918648,4.22950768,0.0003212,True,0,,dwr_die2;dwr_die3,interposer_h_die2_die3,interconnect_session_interposer_h_die2_die3,0.31,thermal_die2,
v4_4die_2_5d_interposer,link_die0_die2,interconnect,die0,I_link_die0_die2_serial_extest,I,3,DWR_CAPTURE,4.22950768,4.22950868,1e-06,False,0,,dwr_die0;dwr_die2,interposer_v_die0_die2,interconnect_session_interposer_v_die0_die2,0.27,thermal_die0,
v4_4die_2_5d_interposer,link_die1_die3,interconnect,die1,I_link_die1_die3_serial_extest,I,4,DWR_SHIFT_OUT,4.22950768,4.229808,0.00030032,True,0,,dwr_die1;dwr_die3,interposer_v_die1_die3,interconnect_session_interposer_v_die1_die3,0.29,thermal_die1,
v4_4die_2_5d_interposer,link_die0_die2,interconnect,die0,I_link_die0_die2_serial_extest,I,4,DWR_SHIFT_OUT,4.229808,4.23008704,0.00027904,True,0,,dwr_die0;dwr_die2,interposer_v_die0_die2,interconnect_session_interposer_v_die0_die2,0.27,thermal_die0,
v4_4die_2_5d_interposer,link_die0_die1,interconnect,die0,I_link_die0_die1_serial_extest,I,4,DWR_SHIFT_OUT,4.23008704,4.2303452,0.00025816,True,0,,dwr_die0;dwr_die1,interposer_h_die0_die1,interconnect_session_interposer_h_die0_die1,0.25,thermal_die0,
v4_4die_2_5d_interposer,instr0_die2,instrument,die2,IJTAG_instr0_die2_serial,IJTAG,0,CONFIG_ACCESS_PATH,4.2303452,4.2303484,3.2e-06,True,0,,,,,0.04,thermal_die2,
v4_4die_2_5d_interposer,instr0_die2,instrument,die2,IJTAG_instr0_die2_serial,IJTAG,1,ACCESS_INSTRUMENT,4.2303484,4.23034872,3.2e-07,True,0,,,,,0.04,thermal_die2,
v4_4die_2_5d_interposer,instr0_die2,instrument,die2,IJTAG_instr0_die2_serial,IJTAG,2,READ_INSTRUMENT,4.23034872,4.23034936,6.4e-07,True,0,,,,,0.04,thermal_die2,
